alpha,D,L,rho,rho_star,lambda,Delta,MSE_mean,MSE_std,test_err_mean,test_err_std,train_data_loss_mean,train_reg_loss_mean,train_total_loss_mean,train_total_loss_std,test_err_mean_noise,test_err_std_noise,_alpha,_mse,_mse_std,_test_err_mean,_test_err_std,_train_data_loss_mean,_train_reg_loss_mean,_train_total_loss_mean
0.005,100.0,2.0,1.0,0.5,0.01,0.0,1.5052175899461235,0.0085252560203557,371.5246877670288,8.125900736150145,4.089790686964989,2.80387731641531,6.893668003380299,0.7452570469659912,413.9873456954956,8.027444212731535,0.005,1.5052175899461235,0.0085252560203557,0.1857623438835144,0.004062950368075072,4.089790686964989,2.80387731641531,6.893668003380299
0.0207936507936507,100.0,2.0,1.0,0.5,0.01,0.0,1.330478160626937,0.017747860664691,335.32155895233154,6.515591024711098,5.293984070420265,12.874765664339066,18.16874973475933,0.5781037622664633,381.7942066192627,7.555944381599984,0.0207936507936507,1.330478160626937,0.017747860664691,0.16766077947616578,0.003257795512355549,5.293984070420265,12.874765664339066,18.16874973475933
0.0365873015873015,100.0,2.0,1.0,0.5,0.01,0.0,1.2568035580214612,0.0224318847993674,320.3289222717285,9.7088688769206,5.797865152359009,19.82371687889099,25.62158203125,0.5240987647949442,367.45526695251465,9.458051130545858,0.0365873015873015,1.2568035580214612,0.0224318847993674,0.16016446113586424,0.0048544344384603005,5.797865152359009,19.82371687889099,25.62158203125
0.0523809523809523,100.0,2.0,1.0,0.5,0.01,0.0,1.15023882811316,0.0221563613779701,291.1973361968994,9.379189613058552,6.582184284925461,25.490167438983917,32.07235172390938,0.6782063743126157,339.98877239227295,9.415809961827271,0.0523809523809523,1.15023882811316,0.0221563613779701,0.1455986680984497,0.004689594806529276,6.582184284925461,25.490167438983917,32.07235172390938
0.0681746031746031,100.0,2.0,1.0,0.5,0.01,0.0,1.0735094716736473,0.0279704121603663,267.0094094276428,10.38672105125331,7.4595334231853485,30.958095729351044,38.41762915253639,0.6475871431850293,316.2009086608887,10.87898395729168,0.0681746031746031,1.0735094716736473,0.0279704121603663,0.13350470471382142,0.005193360525626655,7.4595334231853485,30.958095729351044,38.41762915253639
0.0839682539682539,100.0,2.0,1.0,0.5,0.01,0.0,0.952174738304428,0.0225451011647608,237.4283208847046,6.304385966124056,8.399472698569298,35.2770015001297,43.676474198699,0.8200606620264654,289.3736267089844,7.444258304487576,0.0839682539682539,0.952174738304428,0.0225451011647608,0.11871416044235229,0.0031521929830620283,8.399472698569298,35.2770015001297,43.676474198699
0.099762,100.0,2.0,1.0,0.5,0.01,0.0,0.8159739624211697,0.0224935084396314,206.60601139068604,7.485681498786466,9.351925194263458,38.68829131126404,48.040216505527496,0.6473928802385087,259.6122646331787,6.444018719436383,0.099762,0.8159739624211697,0.0224935084396314,0.10330300569534302,0.003742840749393233,9.351925194263458,38.68829131126404,48.040216505527496
0.1155555555555555,100.0,2.0,1.0,0.5,0.01,0.0,0.7342901432490148,0.0219876347049706,184.5621633529663,6.449530385703417,10.494029879570007,42.509342312812805,53.00337219238281,0.5798676903266173,238.31256484985352,6.31295333903997,0.1155555555555555,0.7342901432490148,0.0219876347049706,0.09228108167648315,0.0032247651928517087,10.494029879570007,42.509342312812805,53.00337219238281
0.1313492063492063,100.0,2.0,1.0,0.5,0.01,0.0,0.6421362576984636,0.0168044054800647,164.5415744781494,5.42195963960382,11.709755837917328,44.78555011749267,56.49530595541,0.5500330019000441,218.83583879470825,6.302854442816729,0.1313492063492063,0.6421362576984636,0.0168044054800647,0.0822707872390747,0.00271097981980191,11.709755837917328,44.78555011749267,56.49530595541
0.1471428571428571,100.0,2.0,1.0,0.5,0.01,0.0,0.5924235283669523,0.018937590971307,148.30509185791016,5.8426970201480355,13.287766575813292,48.6164915561676,61.904258131980896,0.8378476953919526,202.51502084732056,6.222572262465662,0.1471428571428571,0.5924235283669523,0.018937590971307,0.07415254592895508,0.0029213485100740176,13.287766575813292,48.6164915561676,61.904258131980896
