alpha,test_error_mean,test_err_std,loss_mean,loss_std
0.240714,0.29120946741104126,0.009130400177058249,0.0022935852870345115,0.00010246637923466183
0.248571,0.28241303968429565,0.012442568959228925,0.002437326839566231,0.00010635655758034439
0.256429,0.28394190621376036,0.011600982133402885,0.002718873828649521,0.0001250147013243716
0.264286,0.274003585100174,0.011202230457552852,0.0029125457152724262,0.00013445905278135147
0.272143,0.2684499244689941,0.010420937687505412,0.0031463016256690025,0.00012370562838646645
0.28,0.26716785788536074,0.009403918091438422,0.003665518160164356,0.00019293671132892369
0.287857,0.2625366380214691,0.011167535219867844,0.0038158197194337845,0.00015430504413733762
0.295714,0.2556610867977142,0.009829384537616396,0.0042518287345767024,0.0001934249944089144
0.303571,0.2506589031219482,0.009773183163061652,0.004686960881948471,0.00022432172411239798
0.311429,0.24230349683761596,0.010015710756994093,0.004510761260986328,0.00020245076177972883
0.319286,0.23886637663841248,0.009125098495623821,0.005286168998479843,0.00023206460781753456
0.327143,0.23385133194923402,0.010041449090122698,0.005839255361258984,0.00021332529209503034
0.335,0.22694696187973026,0.008878704144464252,0.005940455198287964,0.00024709632734030025
0.342857,0.2230762665271759,0.00970892366275539,0.0067488044321537015,0.00030497984669847574
0.3507142857142857,0.2167229437828064,0.007704631287893976,0.006902493251860142,0.00030169676908654706
0.358571,0.21153743743896483,0.008251691966179354,0.006983691620826721,0.00031337199821384584
0.366429,0.2085855324268341,0.00885380623637178,0.007665447586774826,0.0002922086614324268
0.374286,0.20536265587806699,0.008148874915039883,0.00809924825131893,0.0002797509921500749
0.3821428571428572,0.19749511837959288,0.006910251549822046,0.009494390654563903,0.000369306321006091
0.39,0.19624742889404298,0.006885870198401118,0.00904853754490614,0.00027424362722334767
0.397857,0.1914210467338562,0.007535314402489923,0.009300143939256668,0.00029023315701368914
0.405714,0.1878365330696106,0.005999819135767854,0.00986522360295057,0.0003969283086115905
0.413571,0.18349602818489075,0.006939089311392289,0.01054020409733057,0.0003540181537126103
0.421429,0.18189685344696044,0.006253439583124826,0.011699405612051489,0.0004205304754669373
0.429286,0.1792753896713257,0.006401225630882153,0.012282350327074528,0.0004046365143681195
0.437143,0.17626779842376708,0.0055145743185086825,0.011635943067073821,0.0003726405128450186
0.445,0.17179474830627442,0.005474810083826265,0.012494682331383228,0.00037613673426545216
0.452857,0.16937517905235291,0.0058228886380045,0.013096661502122879,0.00043979246959496913
0.460714,0.1672956886291504,0.005654338184759868,0.014097218605875969,0.0004006451591379464
0.468571,0.1646037118434906,0.005227038565751741,0.013523951485753059,0.0004400766341729988
0.476429,0.16279087257385255,0.004854964071736488,0.014880262257158756,0.00038725851141219024
0.484286,0.1598769063949585,0.005743281762153771,0.015105287344753741,0.00042313124827049025
0.492143,0.15854832458496093,0.0054571529751109085,0.016395325253903865,0.0004494174024780251
0.5,0.1563519814014435,0.0052871317636539635,0.016484678417444228,0.00043670416473221837
