alpha,test_error_mean,test_err_std,loss_mean,loss_std
0.005,0.4932225489616394,0.02488876936380074,0.0002924153907224536,3.059231509715955e-05
0.012857,0.4910343027114868,0.012493135805679205,0.0003852697841823101,1.5135823244956539e-05
0.020714,0.4771216721534729,0.014286887769921276,0.0004529840541537851,1.228911581172435e-05
0.028571,0.46171670627594,0.013369889978220865,0.0005250154524575919,1.230962413685392e-05
0.036429,0.43899566507339477,0.012737441348070946,0.0005855858891271055,1.0326714713971021e-05
0.044286,0.42068831396102907,0.01161414086494169,0.0006589121492113918,1.333939130800991e-05
0.052143,0.4138563795089722,0.011660602589120972,0.0007273900330998003,1.219539268215895e-05
0.06,0.3897228727340698,0.011528790813367535,0.0007869045589119196,1.2856978209488989e-05
0.067857,0.3761950306892395,0.011242399347066598,0.0008478129290044308,1.282237417384257e-05
0.0757142857142857,0.3556985940933228,0.012094779663253629,0.0008901032021269202,1.203111515866858e-05
0.0835714285714285,0.3391879954338074,0.011201606124494981,0.0009504081664606929,1.1429537739643631e-05
0.091429,0.3302799258232117,0.010360222420659393,0.0010371472381986678,1.568078375521235e-05
0.0992857142857143,0.31387824201583864,0.009687460731256922,0.0010676600913517174,1.3527556313244099e-05
0.1071428571428571,0.3064249939918518,0.01089000553793076,0.0011407177232205868,1.590680558208992e-05
0.115,0.2931364979743957,0.00955714428683622,0.0011909457166679204,1.6730935018380068e-05
0.122857,0.2912023787498474,0.00984966041153776,0.001298342981841415,1.769405323109362e-05
0.130714,0.28202368879318235,0.010524084793653795,0.0013532886417582633,1.758768600543544e-05
0.138571,0.278652601480484,0.009260609486615393,0.001410112044773996,2.19158557139205e-05
0.146429,0.273646781206131,0.009350341533894059,0.0014913627794012427,2.247756199615001e-05
0.154286,0.27241406464576723,0.009225158394670056,0.001573799304664135,2.507000302776658e-05
0.162143,0.27054160118103027,0.008069803250551311,0.0016641809023916721,2.9993589013617078e-05
0.17,0.2594835302829742,0.00983138623217734,0.0017467963660135865,3.287848694707379e-05
0.177857,0.2637401309013367,0.009959323740407946,0.0018595406346023082,4.038487638106242e-05
0.185714,0.2560242524147034,0.00998152206773145,0.0019576921556144953,3.89280511863904e-05
0.1935714285714286,0.26199160194396975,0.010733127915591353,0.0020866241708397864,4.476110837613194e-05
0.201429,0.26229857754707336,0.008945906760778688,0.0022451089695096015,5.3501548314070344e-05
0.209286,0.2560531289577484,0.00817205776576609,0.002340729209780693,5.154922443807295e-05
0.217143,0.2604179790019989,0.010110314709974838,0.002566311257332563,6.589621396406368e-05
0.225,0.265004088640213,0.009331616642984292,0.0028263176515698433,9.946731603311968e-05
0.2328571428571428,0.25605710339546206,0.008913030143158087,0.0029346560806035996,9.583852455331144e-05
0.240714,0.25194137358665464,0.010642057362781895,0.0031312386736273767,8.272264514576321e-05
0.248571,0.25139471077919007,0.009537480587243921,0.0033405973568558693,0.0001091333642208381
0.256429,0.2506689476966858,0.009496023475921468,0.003647028855979443,0.0001352117213881188
0.264286,0.2516668467521668,0.01005427862012565,0.004099775090813637,0.00015208039598227144
0.272143,0.24425194334983827,0.008158759487243011,0.004174645555019379,0.00013467771787095066
0.28,0.24333774399757385,0.009403808513153984,0.004676534563302994,0.00016364449050246363
0.287857,0.23748241996765138,0.009022912357643447,0.004938066697120666,0.00017521741375102351
0.295714,0.23157535862922668,0.009157703358784361,0.005054295992851257,0.0001854057677870231
0.303571,0.22874498987197875,0.006591270346148171,0.005639589753746986,0.00021022035393384906
0.3114285714285714,0.22545905685424805,0.007972240650185572,0.00590193832218647,0.00023754697750139018
0.319286,0.22088481640815735,0.007982484304404484,0.006375725746154785,0.0002261181908958833
0.327143,0.2186436333656311,0.008656867705098744,0.006814096212387085,0.0002687340883596656
0.335,0.21207122826576233,0.0076860996284744834,0.007215229725837708,0.0003044412393328356
0.3428571428571428,0.20951987195014954,0.006628877117154684,0.007704541027545929,0.0002991536720072961
0.350714,0.20451171708106994,0.007307578598493239,0.008305816087126732,0.00032405508188842964
0.358571,0.20120199918746948,0.0061004142527117675,0.008327486622333527,0.0003026096097608323
0.366429,0.19683032917976379,0.006839289090466005,0.008661451894044877,0.00028302276646819253
0.374286,0.19341989445686342,0.00722374516139727,0.00905157065987587,0.0002866766294660202
0.382143,0.19077412009239197,0.006118562863135646,0.009956916439533234,0.00029554347794145556
0.39,0.18677473306655884,0.0066624804342790495,0.010109589463472367,0.0003394247174024647
0.397857,0.18402380442619323,0.006209953656190308,0.010869563546776772,0.000333871568731033
0.4057142857142857,0.1825108790397644,0.005014354148615352,0.011601067954301833,0.00039321832116000823
0.4135714285714286,0.17646761894226073,0.007702969293467673,0.011208159166574479,0.0003143165962214098
0.421429,0.1745731542110443,0.006409237117093144,0.011685225036740304,0.00035560999613243175
0.429286,0.17304232740402223,0.006071124600552979,0.012524253410100935,0.0003377339567773467
0.437143,0.169216379404068,0.00580629149467864,0.012736733740568159,0.00036414069050883175
0.445,0.16899715638160706,0.006173348686003279,0.013787755993008613,0.00036953354530506403
0.452857,0.16615541124343872,0.005559144696566796,0.014584011730551719,0.00041190626271475324
0.4607142857142857,0.1613777198791504,0.0058083812328293795,0.014130940589308739,0.0003712102788534
0.4685714285714286,0.1598358631134033,0.004721221358727026,0.01540322679579258,0.0004480179841769644
0.4764285714285715,0.15900426840782164,0.00519833603422729,0.015441958862543107,0.0004363226788420774
0.4842857142857143,0.15645499539375304,0.005307528141569508,0.016544049057364466,0.0003766545732190512
0.4921428571428571,0.1549456412792206,0.00507434748850514,0.017020409843325614,0.000496274572069485
0.5,0.1529384570121765,0.004387220402156536,0.017102351889014242,0.0004070948399096767
