alpha,D,L,rho,rho_star,lambda,Delta,MSE_mean,MSE_std,test_err_mean,test_err_std,train_data_loss_mean,train_reg_loss_mean,train_total_loss_mean,train_total_loss_std,test_err_mean_noise,test_err_std_noise,_alpha,_mse,_mse_std,_test_err_mean,_test_err_std,_train_data_loss_mean,_train_reg_loss_mean,_train_total_loss_mean
0.001,100.0,3.0,1.0,0.5,0.001,0.5,1.8444701209522816,0.0914662965112132,1624.5200653076172,67.58795602878446,0.437295850366354,1.036689154803753,1.4739850051701069,0.2218245861395708,1739.1273651123047,64.88828806237888,0.001,1.8444701209522816,0.0914662965112132,0.8122600326538086,0.03379397801439223,0.437295850366354,1.036689154803753,1.4739850051701069
0.00301,100.0,3.0,1.0,0.5,0.001,0.5,1.6821013675051537,0.0701063479718974,1599.733169555664,56.00157468465743,0.3763615414500236,1.5506664663553238,1.9270280078053472,0.1323278274051848,1741.0172424316406,56.333305329958115,0.00301,1.6821013675051537,0.0701063479718974,0.799866584777832,0.028000787342328713,0.3763615414500236,1.5506664663553238,1.9270280078053472
0.00502,100.0,3.0,1.0,0.5,0.001,0.5,1.6344322523024395,0.0768488365756638,1553.1691589355469,66.76395077174261,0.3193234540522098,1.829262971878052,2.1485864259302616,0.1654009163499477,1695.049789428711,67.22745134580109,0.00502,1.6344322523024395,0.0768488365756638,0.7765845794677735,0.03338197538587131,0.3193234540522098,1.829262971878052,2.1485864259302616
0.007030303030303,100.0,3.0,1.0,0.5,0.001,0.5,1.4563158378543275,0.0483514342023195,1424.8187713623047,37.9656857673603,0.2837475873529911,2.0599708408117294,2.3437184281647205,0.1098197454041323,1574.6176147460938,39.906279566346655,0.007030303030303,1.4563158378543275,0.0483514342023195,0.7124093856811523,0.01898284288368015,0.2837475873529911,2.0599708408117294,2.3437184281647205
0.009040404040404,100.0,3.0,1.0,0.5,0.001,0.5,1.535385443471926,0.0303211472455234,1460.9156799316406,31.827238104622246,0.2790542878210544,2.3518786132335663,2.6309329010546207,0.0667341817125767,1596.4022827148438,30.610038896934547,0.009040404040404,1.535385443471926,0.0303211472455234,0.7304578399658204,0.015913619052311125,0.2790542878210544,2.3518786132335663,2.6309329010546207
0.011050505050505,100.0,3.0,1.0,0.5,0.001,0.5,1.545370909701863,0.0239505239315411,1441.7559509277344,19.585628922900057,0.2481735348701477,2.579090565443039,2.827264100313186,0.0857485719473284,1586.2550354003906,16.338372548555707,0.011050505050505,1.545370909701863,0.0239505239315411,0.7208779754638672,0.009792814461450028,0.2481735348701477,2.579090565443039,2.827264100313186
0.013060606060606,100.0,3.0,1.0,0.5,0.001,0.5,1.3485954564353473,0.0347847986668846,1327.602035522461,29.877263060780923,0.2347340788692236,2.726346492767334,2.9610805716365576,0.0689489608390549,1473.7460174560547,34.39360894087743,0.013060606060606,1.3485954564353473,0.0347847986668846,0.6638010177612305,0.014938631530390462,0.2347340788692236,2.726346492767334,2.9610805716365576
0.015070707070707,100.0,3.0,1.0,0.5,0.001,0.5,1.2839298288282168,0.0296211561458334,1284.1878662109375,46.44819868530406,0.2269403133541345,2.945217192173004,3.1721575055271387,0.0702023232225036,1440.4520111083984,34.364759962478026,0.015070707070707,1.2839298288282168,0.0296211561458334,0.6420939331054687,0.02322409934265203,0.2269403133541345,2.945217192173004,3.1721575055271387
0.017080808080808,100.0,3.0,1.0,0.5,0.001,0.5,1.3301449632481506,0.0228845005205722,1289.834487915039,16.438503638593883,0.2321655638515949,3.207192689180374,3.439358253031969,0.0458055726439227,1443.76318359375,15.457076630631946,0.017080808080808,1.3301449632481506,0.0228845005205722,0.6449172439575195,0.008219251819296941,0.2321655638515949,3.207192689180374,3.439358253031969
0.019090909090909,100.0,3.0,1.0,0.5,0.001,0.5,1.2702883145455894,0.0456822930408272,1243.1895751953125,51.33121877612839,0.2383087985217571,3.355380177497864,3.593688976019621,0.0556615457070712,1399.1773071289062,47.68259747137202,0.019090909090909,1.2702883145455894,0.0456822930408272,0.6215947875976563,0.025665609388064194,0.2383087985217571,3.355380177497864,3.593688976019621
0.0211010101010101,100.0,3.0,1.0,0.5,0.001,0.5,1.2890505987126402,0.0533600660408644,1237.2591400146484,62.86568380894497,0.2645641155540943,3.634836614131927,3.899400729686022,0.0821755444421706,1389.6740112304688,64.51411868651473,0.0211010101010101,1.2890505987126402,0.0533600660408644,0.6186295700073242,0.031432841904472486,0.2645641155540943,3.634836614131927,3.899400729686022
0.0231111111111111,100.0,3.0,1.0,0.5,0.001,0.5,1.176118483970719,0.0224705852486963,1132.6268463134766,18.206507354928384,0.2589730769395828,3.80162662267685,4.060599699616432,0.066713102208205,1297.9680786132812,16.758356440453042,0.0231111111111111,1.176118483970719,0.0224705852486963,0.5663134231567383,0.009103253677464191,0.2589730769395828,3.80162662267685,4.060599699616432
0.025121,100.0,3.0,1.0,0.5,0.001,0.5,1.1185829850585716,0.0405249689201842,1114.5119934082031,36.854137236594816,0.2631877511739731,3.924853920936585,4.188041672110558,0.0641482035927476,1281.081298828125,37.596450677287685,0.025121,1.1185829850585716,0.0405249689201842,0.5572559967041015,0.018427068618297408,0.2631877511739731,3.924853920936585,4.188041672110558
0.027131,100.0,3.0,1.0,0.5,0.001,0.5,1.0823525158144227,0.0255261469224139,1072.1856994628906,21.738185273919377,0.2806582413613796,4.115080773830414,4.395739015191793,0.0587176355251586,1244.1338958740234,23.90473734582291,0.027131,1.0823525158144227,0.0255261469224139,0.5360928497314453,0.010869092636959688,0.2806582413613796,4.115080773830414,4.395739015191793
0.029141,100.0,3.0,1.0,0.5,0.001,0.5,1.0585234241335766,0.0290702123553948,1031.0666809082031,40.35104812291057,0.2989905662834644,4.35304856300354,4.6520391292870045,0.0662162530547501,1200.6066131591797,38.81313884436946,0.029141,1.0585234241335766,0.0290702123553948,0.5155333404541016,0.020175524061455286,0.2989905662834644,4.35304856300354,4.6520391292870045
0.031152,100.0,3.0,1.0,0.5,0.001,0.5,0.966328829499162,0.0290558992659909,983.5805587768556,28.623540611811936,0.2918666526675224,4.407453775405884,4.699320428073406,0.0320371857525544,1164.5221862792969,26.264404401328548,0.031152,0.966328829499162,0.0290558992659909,0.4917902793884278,0.014311770305905969,0.2918666526675224,4.407453775405884,4.699320428073406
0.0331616161616161,100.0,3.0,1.0,0.5,0.001,0.5,0.9708500544749948,0.0142315416667842,971.7351455688477,17.480108127936617,0.3174050785601139,4.689899206161499,5.007304284721613,0.0879578862127354,1155.861068725586,20.892135423511387,0.0331616161616161,0.9708500544749948,0.0142315416667842,0.48586757278442383,0.008740054063968309,0.3174050785601139,4.689899206161499,5.007304284721613
0.035172,100.0,3.0,1.0,0.5,0.001,0.5,0.8785729063350232,0.0244114871847498,902.0613403320312,20.962541857012564,0.3257230371236801,4.789472281932831,5.115195319056511,0.0688011849358076,1090.552993774414,26.855120194781545,0.035172,0.8785729063350232,0.0244114871847498,0.4510306701660156,0.010481270928506281,0.3257230371236801,4.789472281932831,5.115195319056511
0.037182,100.0,3.0,1.0,0.5,0.001,0.5,0.8692791582766236,0.0276710406917809,887.2776565551758,37.871394009629626,0.3401806056499481,4.99996554851532,5.340146154165268,0.0535455358006203,1081.7887420654297,42.301572157374984,0.037182,0.8692791582766236,0.0276710406917809,0.4436388282775879,0.018935697004814813,0.3401806056499481,4.99996554851532,5.340146154165268
0.039192,100.0,3.0,1.0,0.5,0.001,0.5,0.8530452787174168,0.02622238928274,869.9425659179688,34.09325456501237,0.3517479002475738,5.1381343603134155,5.489882260560989,0.0682222723496017,1066.0909118652344,40.53225013843435,0.039192,0.8530452787174168,0.02622238928274,0.43497128295898435,0.017046627282506187,0.3517479002475738,5.1381343603134155,5.489882260560989
0.041202,100.0,3.0,1.0,0.5,0.001,0.5,0.8286864404371415,0.033341515883814,844.8899536132812,31.204482309826695,0.3788694590330124,5.372934460639954,5.751803919672966,0.070813385832666,1039.912010192871,32.16969984698734,0.041202,0.8286864404371415,0.033341515883814,0.4224449768066406,0.015602241154913347,0.3788694590330124,5.372934460639954,5.751803919672966
0.043212,100.0,3.0,1.0,0.5,0.001,0.5,0.8235738149105154,0.0243155695223756,825.524543762207,24.72297049021125,0.4210130125284195,5.631637990474701,6.05265100300312,0.0542282392396527,1008.6162338256836,22.898493611417596,0.043212,0.8235738149105154,0.0243155695223756,0.41276227188110354,0.012361485245105625,0.4210130125284195,5.631637990474701,6.05265100300312
0.045222,100.0,3.0,1.0,0.5,0.001,0.5,0.8043907193697644,0.0284809657524177,808.1356735229492,18.164880283317988,0.4321540668606758,5.760612607002258,6.192766673862934,0.0702106266014098,1003.844268798828,18.70597102576853,0.045222,0.8043907193697644,0.0284809657524177,0.4040678367614746,0.009082440141658994,0.4321540668606758,5.760612607002258,6.192766673862934
0.047232,100.0,3.0,1.0,0.5,0.001,0.5,0.7698695760439708,0.0370644259226391,781.2964401245117,40.56172860859222,0.4752756357192993,5.854211866855621,6.329487502574921,0.0958356389000902,980.4884643554688,37.197754627875426,0.047232,0.7698695760439708,0.0370644259226391,0.39064822006225586,0.02028086430429611,0.4752756357192993,5.854211866855621,6.329487502574921
0.0492424242424242,100.0,3.0,1.0,0.5,0.001,0.5,0.7533669215179746,0.0220473690393156,777.9516677856445,27.216675115520285,0.4850489720702171,6.059464871883392,6.5445138439536095,0.1038215263983138,978.7231826782228,24.49486934365946,0.0492424242424242,0.7533669215179746,0.0220473690393156,0.38897583389282225,0.013608337557760143,0.4850489720702171,6.059464871883392,6.5445138439536095
