alpha,q,m,sigma,q_hat,m_hat,sigma_hat,test,train
0.05,0.637570527850957,0.4869039643046468,249.4802037610943,3.3557828387876245e-06,0.0006634653340295,0.0007664951365475,0.4082258466782453,0.0003541751146927
0.0535433070866141,0.6642298996765207,0.5160890764608062,248.30939237302536,3.5263862612243475e-06,0.000709608332601,0.0008148972044255,0.4010877953788289,0.0003691218785456
0.0570866141732283,0.6943769845285943,0.5440517591474746,248.3178058206016,3.705547260491707e-06,0.0007586790735334,0.0008646468141651,0.3924100943144767,0.0003865650585393
0.0606299212598425,0.7278903204120231,0.5751735158530237,247.46377376301487,3.891834425799358e-06,0.0008076153710255,0.0009203176607782,0.3836692321756787,0.0004009851078572
0.0641732283464567,0.7549639305604591,0.6031254834366881,245.22457271594072,4.134102750613309e-06,0.0008693426040789,0.0009903438424653,0.3769964961263914,0.0004169480887284
0.0677165354330708,0.7826569374415443,0.6310458437563646,242.62536857570956,4.356970948692708e-06,0.0009261879090397,0.0010503878859919,0.3719818809277675,0.0004319256048307
0.071259842519685,0.8145681271542463,0.6609638393671772,239.6212010675954,4.629730733155196e-06,0.0009904273628914,0.0011184449462748,0.3620277989960949,0.0004453487024157
0.0748031496062992,0.8404685674634543,0.686253588151147,236.7249089446278,4.849710199571338e-06,0.0010458013497476,0.0011834263899154,0.3543407885812472,0.0004616113387174
0.0783464566929133,0.8697283447087985,0.7126477752554841,233.70967741072883,5.133457710331838e-06,0.0011139226251734,0.0012551435363946,0.3481739710871379,0.0004765135369888
0.0818897637795275,0.9017004272925464,0.740396631434048,230.41337704861027,5.440226621558541e-06,0.0011836266460673,0.0013285711213887,0.3413966731528956,0.000492618279387
0.0854330708661417,0.9346086350694044,0.7683497353472164,227.01107886815464,5.760067696426093e-06,0.0012518934079344,0.0014062591123743,0.3360948742685805,0.0005066000839406
0.0889763779527559,0.9639801469737288,0.7950812859276619,222.2028365345078,6.133171358822418e-06,0.0013330323699724,0.0014933332131835,0.3283717545422171,0.0005208868012277
0.09251968503937,0.9901674442355356,0.8182607798684276,217.6402153477625,6.497224690540529e-06,0.0014147720436559,0.001575596929624,0.3241985346570242,0.0005364581440787
0.0960629921259842,1.0246015983595018,0.8455642605146709,213.3959354351383,6.9575194073764685e-06,0.0015049668103333,0.0016748160829897,0.319108463753215,0.0005486163556878
0.0996062992125984,1.054488087834623,0.8683086083815496,209.3638328084949,7.365106343370182e-06,0.0015794016034643,0.0017536137770905,0.3139548916039374,0.0005648206131525
0.1031496062992126,1.0849314490529924,0.8919547186070523,204.4558161764906,7.89897320987061e-06,0.0016770103330587,0.0018576253592261,0.3089466945958751,0.0005808098734469
0.1066929133858267,1.115950188585126,0.9155952516179208,199.7104416291995,8.409182839975296e-06,0.0017741713803032,0.0019637451139616,0.3049544461553329,0.0005939454606817
0.1102362204724409,1.147273945371952,0.9404119103938212,193.750193093524,9.109856789353988e-06,0.0018970001969949,0.0020919935817672,0.299732778430149,0.0006095524443728
0.1137795275590551,1.182604987372751,0.9656011606619714,188.12441717647468,9.8805975022507e-06,0.0020230281025497,0.0022247837833751,0.2967120201911235,0.000628331731711
0.1173228346456693,1.21300504285432,0.986428417662474,182.9417199480501,1.0589067594411108e-05,0.0021284183539891,0.0023292291403842,0.2915669129709085,0.0006425585584684
0.1208661417322834,1.251158984796795,1.012314405058058,177.187795724894,1.150227546798043e-05,0.002270607541752,0.0024800439373538,0.2894163654414549,0.0006561290151635
0.1244094488188976,1.293294725813532,1.0373902307929987,171.8674067879322,1.2568521632513613e-05,0.0024185763479807,0.0026277765649063,0.2841765578750245,0.0006693609296799
0.1279527559055118,1.3272262007122244,1.0581094892257994,166.9324604039703,1.35412446077222e-05,0.0025505259285367,0.0027652675711411,0.2823171071729868,0.0006919151152035
0.131496062992126,1.362451292607234,1.0800465218483697,160.84583722561845,1.4767422230616763e-05,0.0027043390493536,0.0029233057397642,0.2809933721246342,0.0007057032421653
0.1350393700787401,1.398983466261744,1.102092289655053,154.81830532234977,1.6362680636886635e-05,0.0028937365185623,0.0031257031398449,0.2786059920045063,0.0007209064236001
0.1385826771653543,1.4405068008381452,1.125512642081741,149.23034715679404,1.7873519342776374e-05,0.003068995229702,0.0032950691225659,0.2767196431674822,0.000743176270275
0.1421259842519684,1.4859935146958323,1.148528107218333,143.73883619232552,1.973617870198356e-05,0.0032669485870053,0.0034958233899109,0.2764063316258284,0.0007619767213349
0.1456692913385827,1.5307237590674925,1.1719434598510932,137.4528835149391,2.2095142686860134e-05,0.0034912862896352,0.0037179971887624,0.273414212454773,0.0007747156836858
0.1492125984251968,1.5778496229820989,1.1939235696165,132.3680337225414,2.4646312820664013e-05,0.0037473304079011,0.0039690777546787,0.2743217913578528,0.0008091965928304
0.152755905511811,1.6200287438978531,1.2131469613796342,126.8898812963532,2.749588346308432e-05,0.0039823479377004,0.0042096261617033,0.2754627163540824,0.0008257795701184
0.1562992125984252,1.6673656264157186,1.236785474058127,120.54248151068496,3.0947458584882227e-05,0.0042686908498134,0.0044873458980163,0.2720543938550568,0.0008413698725948
0.1598425196850393,1.7237759243884618,1.2581600346812305,115.90013411025993,3.4823152800795036e-05,0.0045477119663758,0.0047553705629541,0.2725943190587535,0.0008660457398488
0.1633858267716535,1.7703201099104742,1.2812316762927385,109.9934613998972,3.905483089763253e-05,0.0048641202428259,0.0050525013478917,0.2719286240200804,0.0008952625899623
0.1669291338582677,1.8241265417311296,1.3029877468793252,104.00951309561636,4.473988558898246e-05,0.0052078825667627,0.0053919713009803,0.2747165271743213,0.0009176609359959
0.1704724409448819,1.8747751232385224,1.3230477153281417,99.23722867353996,5.104946480519384e-05,0.0056355487991217,0.0057923923392249,0.2740087142517363,0.0009491917766882
