alpha,q,m,sigma,q_hat,m_hat,sigma_hat,test,train
0.05,0.7815950251990559,0.547179828490069,2722.222510880131,3.4679416378532965e-08,6.826457035120742e-05,7.23883400139103e-05,0.4195133210756482,3.837631328898225e-05
0.0535433070866141,0.8147623752485342,0.5787421191697458,2710.6263591482457,3.667250741768024e-08,7.334485117926976e-05,7.772595774211858e-05,0.4083294176369461,4.0048230244004885e-05
0.0570866141732283,0.8488198686004566,0.6106338810653191,2693.3793884651527,3.8757376190930724e-08,7.868661637169981e-05,8.329657646406917e-05,0.4032360150769897,4.1740554391359903e-05
0.0606299212598425,0.8843108706409982,0.6424124774752243,2672.602598219325,4.1057901606330616e-08,8.43246210992838e-05,8.919209996076365e-05,0.3974395128683166,4.350180622486424e-05
0.0641732283464567,0.9193162068250418,0.6737583073739415,2646.3918993695484,4.348361875708296e-08,9.014503192803476e-05,9.522286677898092e-05,0.3864690693094303,4.512090777081691e-05
0.0677165354330708,0.9556757334938516,0.7053240848907193,2615.824101016835,4.6136366871785375e-08,9.641200572841051e-05,0.0001017208380652,0.3803729247730879,4.6809616483625615e-05
0.071259842519685,0.9906980436277096,0.7359406968439723,2577.5095176468258,4.903577880600687e-08,0.000102956242743,0.0001084462507106,0.3702315628894796,4.8400068400817654e-05
0.0748031496062992,1.0236481248375704,0.7653292748431,2533.3991043032765,5.2161435097284754e-08,0.0001098165372132,0.0001156251315602,0.3650222393500029,4.994454200567035e-05
0.0783464566929133,1.0604701940614976,0.7956437414798844,2489.096375492718,5.560990917584341e-08,0.0001171399371697,0.0001232108567234,0.3556822587748933,5.147805808516258e-05
0.0818897637795275,1.0969403212351974,0.8250057643931431,2442.2783936761707,5.9417331539959395e-08,0.0001250291958699,0.0001312742046769,0.350731563605978,5.312746023073132e-05
0.0854330708661417,1.133556425909994,0.8540120211703847,2392.143596532201,6.361171850217846e-08,0.000133409159202,0.0001399543804107,0.3458023111255163,5.453325594495006e-05
0.0889763779527559,1.1710553152576169,0.8831058061855768,2335.6076784737365,6.82202673653275e-08,0.0001420399152591,0.00014876680262,0.3361411163857069,5.6660275816456645e-05
0.09251968503937,1.2100789973548522,0.9122455741751015,2277.1760537746404,7.344460917753312e-08,0.0001514227814347,0.000158565994567,0.3322952726512726,5.8163823014789104e-05
0.0960629921259842,1.2469129417849514,0.9388349402144812,2218.8497727615704,7.91921610214813e-08,0.00016125645383,0.0001687120723772,0.329912638735283,5.988978293314098e-05
0.0996062992125984,1.2874777432643278,0.9673391078642716,2154.3049727525577,8.606092182831599e-08,0.0001725192254334,0.0001802140653158,0.3231184953863086,6.141909741757798e-05
0.1031496062992126,1.33026493710915,0.9948695577017428,2093.809644015678,9.339939336451897e-08,0.0001838002753541,0.0001916681768646,0.319146466453985,6.319208315379925e-05
0.1066929133858267,1.3726575872227051,1.0227862502109888,2022.0114710768844,1.0228616108804997e-07,0.0001966719382938,0.000204847573391,0.315100427439175,6.491123795911124e-05
0.1102362204724409,1.4185366694205932,1.0500953217915767,1956.842717093141,1.1200200380333021e-07,0.0002099899636988,0.0002184495252858,0.3114689488720731,6.657423540537383e-05
0.1137795275590551,1.462299648283707,1.0763900979727508,1882.1229783638903,1.238910251769295e-07,0.0002249661881216,0.000233691148607,0.3094115012288116,6.856620567958845e-05
0.1173228346456693,1.5144508185610133,1.1042373773680485,1810.9831446174385,1.380446565013949e-07,0.0002418311475662,0.0002507527320525,0.3036946375560064,7.033307228187804e-05
0.1208661417322834,1.5629456461779905,1.1298507778441484,1734.2505933628304,1.543707723947159e-07,0.0002596011463404,0.0002687557834869,0.3022112592009824,7.238393241018961e-05
0.1244094488188976,1.619575342841083,1.1582375893155823,1658.6614404898978,1.741973390383239e-07,0.0002803418933204,0.0002893823305122,0.3000089498021959,7.487152751341718e-05
0.1279527559055118,1.6771080617885876,1.1850736214050968,1576.3386295290527,1.9890711427289243e-07,0.000302971327231,0.0003122508663947,0.3003345375243716,7.707525875047123e-05
0.131496062992126,1.7385009359654198,1.2119322924244678,1498.2787866879296,2.280131501696227e-07,0.0003274691545835,0.0003370004820069,0.302426900926404,7.908852029550267e-05
0.1350393700787401,1.80438687901982,1.239654041905306,1415.7314655251569,2.647959558545579e-07,0.0003559348078095,0.0003650776702551,0.3010614145364105,8.121143413404466e-05
0.1385826771653543,1.880114638852796,1.2691010669398088,1326.665750631087,3.141009851188224e-07,0.0003898887070226,0.0003987710693802,0.3023509157836105,8.413440292077051e-05
0.1421259842519684,1.960444208043804,1.297824271977313,1240.3542058032378,3.763345059658345e-07,0.0004280271940837,0.0004363141765608,0.3046671582801861,8.69797658135987e-05
0.1456692913385827,2.0468204586774483,1.327326015538575,1149.84243394612,4.577622049840045e-07,0.0004716873332588,0.0004792025644373,0.3084772851911124,9.023677779230262e-05
0.1492125984251968,2.143689126910172,1.358191351125622,1061.7661356092435,5.662591355836191e-07,0.0005248680321797,0.0005301406268259,0.3122117191057629,9.308965560946166e-05
0.152755905511811,2.25446573554933,1.3906000130154974,969.969162357939,7.197889884337869e-07,0.0005874341236599,0.0005907678541763,0.3157220658265774,9.735735226796302e-05
0.1562992125984252,2.3762006206156823,1.4246618943572331,875.0181246411346,9.388530943751654e-07,0.0006662851056955,0.0006652222338073,0.3233002988114697,0.0001026868900693
0.1598425196850393,2.510012899211151,1.459370770416735,786.8920779020278,1.2419755431761088e-06,0.0007588294382153,0.0007522104775047,0.3272921181651133,0.0001070239325238
0.1633858267716535,2.6653692970839233,1.4975912947804024,696.3638153945421,1.700674104695009e-06,0.0008752272927528,0.0008600105527358,0.3409333645945318,0.0001130111500248
0.1669291338582677,2.817898225448013,1.5342863236136588,614.7350740202551,2.3318453260136175e-06,0.0010143264541702,0.0009866120764636,0.3465210533195321,0.0001191452175948
0.1704724409448819,2.9834135890675517,1.5730094397522556,537.5087755351036,3.26473745531235e-06,0.0011877516831474,0.0011408701782054,0.3530738336914724,0.0001271031267176
0.174015748031496,3.1586004907775185,1.6098910780130586,471.44694805001984,4.549131099318506e-06,0.0013840528596657,0.0013127767608378,0.3619472229654204,0.0001382759883333
0.1775590551181102,3.33405031609582,1.6484871681116018,407.70881300154633,6.457165528702624e-06,0.0016301526665083,0.0015251392011227,0.3681932257637066,0.0001511883720374
0.1811023622047244,3.5132659902490455,1.6883934348255345,354.4898208443162,9.060646705896144e-06,0.0019169170803739,0.0017677538179792,0.3726012762587731,0.0001699940585799
