alpha,q,m,sigma,q_hat,m_hat,sigma_hat,test,train
0.1244094488188976,1.1511351767490012,0.9774839474113708,86.73173490924363,4.326595089479594e-05,0.0044864033536659,0.0050285690424035,0.2793666233440725,0.0012848147866199
0.1279527559055118,1.180029961022776,0.9982264697889064,84.1702312288434,4.653479840644113e-05,0.0047413320541057,0.0052959268402568,0.2757573412450873,0.0013057747707237
0.131496062992126,1.2111821823747273,1.0183885587858554,81.84224128358456,5.003532879298053e-05,0.0049983644790026,0.005567913876305,0.2742547534808595,0.001337308161963
0.1350393700787401,1.2355762463688125,1.0350869291378348,79.51896695500804,5.378726012246186e-05,0.005259560235471,0.0058403536751079,0.2700189241721644,0.0013694456200187
0.1385826771653543,1.27569240873248,1.0585157283980002,77.56550776215146,5.7857466648123895e-05,0.0055629616608962,0.0061410647448871,0.2683001808893006,0.0014069685935839
0.1421259842519684,1.3105503177468905,1.080012439627292,75.03493272282041,6.271423144975317e-05,0.0058758759317928,0.0064693583007197,0.2656430088693527,0.0014348839338194
0.1456692913385827,1.3424982503294918,1.0992733008680642,72.13647811982192,6.916744435677061e-05,0.006263321261097,0.0068587365297744,0.2664060791369442,0.0014623227560632
0.1492125984251968,1.373633240973472,1.1185532684670714,69.76505762625274,7.460613088930395e-05,0.0066035430413858,0.0072079085682623,0.2622485134711533,0.0015006039011716
0.152755905511811,1.411449811011198,1.1408316679531385,66.94904225941835,8.257956851516742e-05,0.0070776627017446,0.007674189670405,0.259418181315848,0.0015329803505455
0.1562992125984252,1.4466031849190033,1.1586053058347845,64.74693694718354,8.996840469750377e-05,0.0074239554516687,0.0080351362352442,0.2582060640303622,0.0015696932917588
0.1598425196850393,1.4798005874870237,1.1769673716377576,62.51911335980074,9.793159623955036e-05,0.0078413601420036,0.0084494672449032,0.2574942208372869,0.0016205261047753
0.1633858267716535,1.5131832991283622,1.1942147982017868,60.079819266007,0.0001081706325556,0.0083232392603596,0.0089403849044622,0.2570615766233405,0.0016586536265261
0.1669291338582677,1.5538008546062,1.215266556750783,57.59318375409834,0.0001196441039175,0.0088715147331192,0.0094632638573314,0.2546993289464064,0.0016875996727046
0.1704724409448819,1.595292815476391,1.2340192257624087,55.56095903849268,0.0001318501254843,0.0094009312501346,0.00998654542873,0.2544819066704594,0.0017426342884416
0.174015748031496,1.6308896518090623,1.2504547273833828,53.56442397479458,0.0001447308823649,0.0099381166038752,0.0104943662321053,0.2549900183828332,0.0017779305689252
0.1775590551181102,1.662686074584864,1.267467754035882,51.04526982102983,0.0001603411949857,0.0105290062995319,0.0110735722909961,0.254773799153204,0.0018221847166209
0.1811023622047244,1.707043722161484,1.28886152957777,48.71317585033043,0.0001787300632528,0.0111734546534975,0.011705754983556,0.2522456087308236,0.0018605356777758
0.1846456692913385,1.7462639992910582,1.3039720532082797,47.05472986141848,0.0001967418541738,0.0117814225368573,0.0122768955037668,0.2540583227998751,0.001918977970466
0.1881889763779527,1.7929150203996782,1.3247246305748777,44.84911108889677,0.0002221540185544,0.0126574594341912,0.0130873139654076,0.2550764802209258,0.0019567249634733
0.1917322834645669,1.8241524036424823,1.339689756571396,42.81951392726241,0.000245028319007,0.0134009430538604,0.0137804829816123,0.2547684559560885,0.0020267934892531
0.1952755905511811,1.86553482020114,1.357190776592603,41.10335362213846,0.0002708699915984,0.0141869527091499,0.0145151536042063,0.2538329064900973,0.0020792157382643
0.1988188976377952,1.901453858854132,1.3711395888595634,39.32904749215366,0.0003026445636478,0.0150829410588963,0.0153547528879106,0.2550669683864985,0.0021407805513185
0.2023622047244094,1.9435803306549329,1.3894690921249162,37.52543503999473,0.0003369564851707,0.0160022974798261,0.016189159312314,0.2538243891758555,0.0022158417452954
0.2059055118110236,1.9778067433055395,1.404334346466937,35.94607491868934,0.0003711263822932,0.0168631481245739,0.0169695809440809,0.2550742845626818,0.0022630951101496
0.2094488188976377,2.010135257267111,1.4180521979309932,34.09363575454812,0.0004154689314343,0.0178788742446592,0.0179306881411991,0.2560241811941483,0.0023449504229398
0.212992125984252,2.0443272463841167,1.432320866921713,32.60934640757435,0.0004622754184831,0.0190925099168103,0.0190132728466771,0.2544473150197462,0.0024447807350508
0.2165354330708661,2.076047484919154,1.4448985778369932,31.19741587848695,0.0005112299005285,0.0201916487225011,0.0200001310741405,0.2562317543912257,0.0024746747464354
0.2200787401574803,2.105670827363198,1.4583613684332346,29.85440066906448,0.000559651898003,0.0212401570516506,0.0209172491353528,0.2545109315385145,0.0025540077810327
0.2236220472440945,2.136389039678793,1.4718624707892851,28.47675914840939,0.0006197068186191,0.0225064993732813,0.0220446669868894,0.2542141170503711,0.002650249291258
0.2271653543307086,2.166094459603213,1.4847646901551497,27.195634731187223,0.0006887350871454,0.0239208386890565,0.0233555073260205,0.2527491812359213,0.0027249467105378
0.2307086614173228,2.194223589769267,1.49504914124942,26.19157364988637,0.0007505100280075,0.0250054435173545,0.0242901081989157,0.2539746652657519,0.0028347068651439
0.2342519685039369,2.2262594286757684,1.5096288068079469,24.97600290028833,0.0008254206139247,0.0263667483584519,0.0254749639698825,0.2525764212445995,0.0028775644821647
0.2377952755905512,2.2466684584501735,1.5190880294763938,24.021142150250675,0.0009018599749333,0.0278035601957277,0.0267733312940693,0.2529532159195695,0.0030496677726376
0.2413385826771653,2.268362277319199,1.5314212277354349,22.837698851413663,0.000994267423684,0.0294966516040336,0.028259581257794,0.2509094935480583,0.0031545106965457
0.2448818897637795,2.29046636420093,1.5400202092000548,21.895744443708153,0.0010893318677953,0.0311071458407633,0.0296698653562356,0.2493670727500042,0.0031967078832614
0.2484251968503937,2.3114152511491306,1.550598085069222,21.086369703536793,0.0011796551515851,0.0326110995702814,0.0309733332190946,0.2509944678254824,0.003314324395766
0.2519685039370078,2.3281373021649796,1.5598453177580385,20.103684131613385,0.0012924081570579,0.0343662473750752,0.0325138099832665,0.2476233358483081,0.0034244326205534
0.255511811023622,2.342504286162073,1.566110173435038,19.353020169380216,0.0013958281553366,0.0359516351543905,0.033939000570463,0.2469086959534879,0.0035881008069553
0.2590551181102362,2.3553164732510106,1.5723372728880456,18.6855163752922,0.0015005221055069,0.0375522835578748,0.0353275238319755,0.2465319583838946,0.0036698726408715
0.2625984251968504,2.372825047021638,1.5820963063120657,17.853393946215775,0.0016479878682381,0.039675700534671,0.0372006989181117,0.2462370553350857,0.0038147487424962
0.2661417322834645,2.366311528331741,1.5831440889454562,17.011225242662174,0.0017857053584475,0.0416351229800099,0.0390352800001582,0.2450983469172831,0.0038749518666767
0.2696850393700787,2.3819009619482094,1.5900999937620388,16.488767429049844,0.0019008736761618,0.0430695778433307,0.0402594452619321,0.2432868966511306,0.0040505898678341
0.2732283464566929,2.391209472018777,1.597298526673116,15.793515270565347,0.0020515886536146,0.045258179543261,0.0421419738890249,0.2434781470159714,0.0041869272677464
0.2767716535433071,2.4051663964988768,1.6051879645912417,15.287654157055218,0.0021847165729159,0.0471165088817966,0.0437476686974786,0.2417355373452695,0.0042461473441616
0.2803149606299213,2.394322990124221,1.6050939132624096,14.581480884175347,0.0023612655107509,0.0494206693978306,0.0458288259658771,0.2372430574784373,0.0044121548101343
0.2838582677165354,2.396275345023443,1.6096949839365162,13.9549363696662,0.0025756733310041,0.0522330959466666,0.0484235845992343,0.2367630907705562,0.0045907449216267
0.2874015748031496,2.400305997148197,1.6146398280926129,13.46293387252606,0.0027200178584839,0.054099237925231,0.0499988547603092,0.2363459390875374,0.0046999136757123
0.2909448818897637,2.395688468107423,1.615837339377311,12.952944310403076,0.0029198823280667,0.0565056499879605,0.0522327410742241,0.2341349638513869,0.0048814220587514
0.2944881889763779,2.3968247121167936,1.619210159402679,12.559008178829568,0.0030762934878364,0.0583422854528121,0.0538473452405921,0.2314152913459661,0.0049056952218812
0.2980314960629921,2.390143296981008,1.620309837764878,12.05223701771612,0.0032752423633163,0.0609774892671694,0.0562286182098147,0.2306190986399419,0.0051669416413609
0.3015748031496063,2.3862409368212663,1.6230837737847696,11.62310615477532,0.003492214767115,0.0636522161699144,0.0586544045894907,0.228118074226687,0.0052755888314605
0.3051181102362204,2.384444082579319,1.6231881667965995,11.30815167531392,0.0036989475847425,0.065602009359026,0.0605828201427322,0.228774451146502,0.0054660692170927
0.3086614173228346,2.379830805895555,1.625574651713876,10.863105110616836,0.0039290620756604,0.0684039648494369,0.0629990515952762,0.2258493031675575,0.0056565501521372
0.3122047244094488,2.3690779133872453,1.6263263382093012,10.448764915645228,0.0041585379086902,0.0711106911798565,0.0654838008875964,0.2235360019177047,0.0059515035691437
0.3157480314960629,2.3722424049035924,1.6301075847539506,10.186760714163862,0.0043790233160953,0.0736414797181596,0.0677612433292356,0.2215316996802797,0.0059979197160635
0.3192913385826771,2.3636799123087027,1.631198595426551,9.788776111942246,0.0045853192091299,0.0755804193344781,0.0695207954161543,0.2194977656108202,0.0061898778960287
0.3228346456692913,2.345434502689749,1.6277082393632776,9.431463437202687,0.004923336997697,0.079177346204881,0.0730604173787322,0.2174089119249566,0.006232776196993
0.3263779527559055,2.342416365728255,1.6288870509193163,9.208658673755764,0.0051067501321018,0.0816509537995596,0.0752368801087478,0.2168604536088011,0.0065248026119946
0.3299212598425197,2.328741869702811,1.6282888853073745,8.844046743157389,0.005394186623445,0.0844109591712284,0.0779323756979896,0.2146907754981186,0.0067019355898227
0.3334645669291338,2.3134175076575016,1.6253964596697017,8.588531530085945,0.0056654821199738,0.0875838846117474,0.0808180564652281,0.2119110241802494,0.0067679676572202
0.337007874015748,2.3052332781500886,1.6262909718819922,8.27755442637012,0.0059797467611243,0.0911050309207875,0.0840150303477855,0.2107406270233425,0.0070316877952366
0.3405511811023622,2.2984980935920643,1.625489464767111,8.065614399619532,0.006277740911812,0.0939677643250738,0.0867883140935875,0.2099572373579677,0.007286519940012
0.3440944881889763,2.2840514469192694,1.623493489619238,7.826834247824327,0.0065612532284154,0.0971345657351657,0.0897661800651955,0.2062500189898997,0.0074202936588689
0.3476377952755905,2.2738686572199738,1.6243788999112547,7.535400946156413,0.006920359384354,0.1007072646584726,0.0931936482154132,0.2039914852600743,0.0075857234024843
0.3511811023622047,2.2525680220584614,1.6189230497082732,7.299143330034025,0.0071643308039737,0.1030140403650983,0.0955395345672106,0.203672098669094,0.007835372161167
0.3547244094488189,2.245736643842918,1.6192981242489013,7.106397833005483,0.0074872223732865,0.1060213313101542,0.0985795299962206,0.2010895317625073,0.0080996181073588
