alpha,D,L,rho,rho_star,lambda,Delta,MSE_mean,MSE_std,test_err_mean,test_err_std,train_data_loss_mean,train_reg_loss_mean,train_total_loss_mean,train_total_loss_std,_alpha,_mse,_mse_std,_test_err_mean,_test_err_std,_train_data_loss_mean,_train_reg_loss_mean,_train_total_loss_mean,_train_total_loss_std
0.4842857142857143,100.0,2.0,1.0,0.5,0.01,0.0,0.0140882291634592,0.0003088962779086,0.0021561083776759,8.014107591167632e-05,3.179227940738201,61.95571792125702,65.13494586199522,0.0400122584851808,0.4842857142857143,0.0140882291634592,0.0003088962779086,0.0021561083776759,8.014107591167632e-05,3.179227940738201,61.95571792125702,0.0065134945861995,4.00122584851808e-06
0.4921428571428571,100.0,2.0,1.0,0.5,0.01,0.0,0.0152106891238629,0.0004142993892841,0.0021621744599542,8.912886955000882e-05,3.287171632051468,63.392993330955505,66.68016496300697,0.0476306860500014,0.4921428571428571,0.0152106891238629,0.0004142993892841,0.0021621744599542,8.912886955000884e-05,3.287171632051468,63.392993330955505,0.0066680164963006,4.7630686050001395e-06
0.5,100.0,2.0,1.0,0.5,0.01,0.0,0.0174661396891183,0.0003514209660264,0.0022990584911894,9.356656143232392e-05,3.5197783410549164,66.28023624420166,69.80001458525658,0.0388971482739057,0.5,0.0174661396891183,0.0003514209660264,0.0022990584911894,9.356656143232392e-05,3.5197783410549164,66.28023624420166,0.0069800014585256,3.88971482739057e-06
0.5161290322580645,100.0,2.0,1.0,0.5,0.01,0.0,0.0104339778955419,0.000188254953688,0.0015945924023981,6.275991878784546e-05,2.807061083614826,61.05164408683777,63.858705170452595,0.0249564772858185,0.5161290322580645,0.0104339778955419,0.000188254953688,0.0015945924023981,6.275991878784547e-05,2.807061083614826,61.05164408683777,0.0063858705170452,2.49564772858185e-06
0.532258064516129,100.0,2.0,1.0,0.5,0.01,0.0,0.0124067611838488,0.0003244480894204,0.0016623556621198,6.52311000994609e-05,3.0412586480379105,64.54530572891235,67.58656437695026,0.0516464080496378,0.532258064516129,0.0124067611838488,0.0003244480894204,0.0016623556621198,6.52311000994609e-05,3.0412586480379105,64.54530572891235,0.006758656437695,5.16464080496378e-06
0.5483870967741935,100.0,2.0,1.0,0.5,0.01,0.0,0.0113117616728107,0.0002716567791181,0.0015103025834832,5.876745715349558e-05,2.931150645017624,64.6787965297699,67.60994717478752,0.038151727993046,0.5483870967741935,0.0113117616728107,0.0002716567791181,0.0015103025834832,5.876745715349559e-05,2.931150645017624,64.6787965297699,0.0067609947174787,3.8151727993046e-06
0.564516129032258,100.0,2.0,1.0,0.5,0.01,0.0,0.0101434524726188,0.0002529186704034,0.0013387316721491,5.99344949321184e-05,2.801652774214745,64.70730662345886,67.5089593976736,0.0399092604615606,0.564516129032258,0.0101434524726188,0.0002529186704034,0.0013387316721491,5.993449493211841e-05,2.801652774214745,64.70730662345886,0.0067508959397673,3.99092604615606e-06
0.5806451612903226,100.0,2.0,1.0,0.5,0.01,0.0,0.009445777631289,0.0002330808703195,0.0012209741871629,4.606491593752091e-05,2.723098076879978,65.02014756202698,67.74324563890696,0.0336532953983788,0.5806451612903226,0.009445777631289,0.0002330808703195,0.0012209741871629,4.606491593752091e-05,2.723098076879978,65.02014756202698,0.0067743245638906,3.36532953983788e-06
0.5967741935483871,100.0,2.0,1.0,0.5,0.01,0.0,0.0082621978103281,0.0001587978579121,0.001085312145733,3.545940829572662e-05,2.5720507204532623,64.23746633529663,66.8095170557499,0.028054159586814,0.5967741935483871,0.0082621978103281,0.0001587978579121,0.001085312145733,3.545940829572662e-05,2.5720507204532623,64.23746633529663,0.0066809517055749,2.8054159586814e-06
0.6129032258064516,100.0,2.0,1.0,0.5,0.01,0.0,0.0088365192029379,0.0001454071073243,0.0010645113325153,3.858002524660411e-05,2.6506028547883034,66.39335918426514,69.04396203905344,0.0264067025898827,0.6129032258064516,0.0088365192029379,0.0001454071073243,0.0010645113325153,3.858002524660411e-05,2.6506028547883034,66.39335918426514,0.0069043962039053,2.64067025898827e-06
0.6290322580645161,100.0,2.0,1.0,0.5,0.01,0.0,0.0074045260319869,0.0001862441977566,0.0009246580666513,4.012642372263689e-05,2.450803764164448,65.10267448425293,67.55347824841738,0.0336640701061003,0.6290322580645161,0.0074045260319869,0.0001862441977566,0.0009246580666513,4.01264237226369e-05,2.450803764164448,65.10267448425293,0.0067553478248417,3.36640701061003e-06
0.6451612903225806,100.0,2.0,1.0,0.5,0.01,0.0,0.0065895636492604,0.000136137522545,0.0008223682470998,2.840431604970656e-05,2.3331916257739067,64.78922748565674,67.12241911143064,0.0280357667567696,0.6451612903225806,0.0065895636492604,0.000136137522545,0.0008223682470998,2.8404316049706562e-05,2.3331916257739067,64.78922748565674,0.006712241911143,2.8035766756769597e-06
0.6612903225806451,100.0,2.0,1.0,0.5,0.01,0.0,0.0072439296286776,9.923410325195249e-05,0.0008438096920144,2.0400747730392317e-05,2.4434935599565506,67.22661566734314,69.67010922729969,0.019162628364802,0.6612903225806451,0.0072439296286776,9.923410325195249e-05,0.0008438096920144,2.0400747730392317e-05,2.4434935599565506,67.22661566734314,0.0069670109227299,1.9162628364802e-06
