alpha,D,L,rho,rho_star,lambda,Delta,MSE_mean,MSE_std,test_err_mean,test_err_std,train_data_loss_mean,train_reg_loss_mean,train_total_loss_mean,train_total_loss_std,test_err_mean_noise,test_err_std_noise,_alpha,_mse,_mse_std,_test_err_mean,_test_err_std,_train_data_loss_mean,_train_reg_loss_mean,_train_total_loss_mean
0.1075353535353535,100.0,3.0,1.0,0.5,0.001,0.0,0.0156036561682437,0.0005587515087338,13.861860990524292,0.5904193777490098,0.1954396981745958,6.602870941162109,6.798310639336705,0.0040037350776023,13.861860990524292,0.5904193777490098,0.1075353535353535,0.0156036561682437,0.0005587515087338,0.006930930495262146,0.0002952096888745049,0.1954396981745958,6.602870941162109,6.798310639336705
0.109545,100.0,3.0,1.0,0.5,0.001,0.0,0.0125835188823092,0.0007344902793236,11.25174117088318,0.6207807482150066,0.1841055396944284,6.545408606529236,6.729514146223664,0.0064181905836832,11.25174117088318,0.6207807482150066,0.109545,0.0125835188823092,0.0007344902793236,0.00562587058544159,0.0003103903741075033,0.1841055396944284,6.545408606529236,6.729514146223664
0.111556,100.0,3.0,1.0,0.5,0.001,0.0,0.01354797615711,0.0007297556799877,11.627814650535583,0.7731801872805618,0.192561948671937,6.818583250045776,7.011145198717713,0.0082561180824812,11.627814650535583,0.7731801872805618,0.111556,0.01354797615711,0.0007297556799877,0.005813907325267792,0.0003865900936402809,0.192561948671937,6.818583250045776,7.011145198717713
0.113566,100.0,3.0,1.0,0.5,0.001,0.0,0.0114230055768146,0.0005280099755965,9.71266508102417,0.5312691170864566,0.1819592528045177,6.700525224208832,6.8824844770133495,0.0059788776539714,9.71266508102417,0.5312691170864566,0.113566,0.0114230055768146,0.0005280099755965,0.004856332540512085,0.0002656345585432283,0.1819592528045177,6.700525224208832,6.8824844770133495
0.115576,100.0,3.0,1.0,0.5,0.001,0.0,0.0086596303047325,0.0004671275011361,7.499708473682404,0.3826147903468956,0.1644066404551267,6.555272996425629,6.719679636880755,0.0050274237179549,7.499708473682404,0.3826147903468956,0.115576,0.0086596303047325,0.0004671275011361,0.003749854236841202,0.0001913073951734478,0.1644066404551267,6.555272996425629,6.719679636880755
0.1175858585858585,100.0,3.0,1.0,0.5,0.001,0.0,0.0088800914754327,0.0004058000925541,7.554488897323608,0.3829775338624489,0.1658725850284099,6.665305197238922,6.831177782267332,0.0040002571389194,7.554488897323608,0.3829775338624489,0.1175858585858585,0.0088800914754327,0.0004058000925541,0.0037772444486618042,0.00019148876693122447,0.1658725850284099,6.665305197238922,6.831177782267332
0.1195959595959596,100.0,3.0,1.0,0.5,0.001,0.0,0.0067252975326285,0.0004391534243807,5.785171627998352,0.5446314375011276,0.1527335774153471,6.628358066082001,6.781091643497348,0.00586233893849,5.785171627998352,0.5446314375011276,0.1195959595959596,0.0067252975326285,0.0004391534243807,0.002892585813999176,0.0002723157187505638,0.1527335774153471,6.628358066082001,6.781091643497348
0.1216060606060606,100.0,3.0,1.0,0.5,0.001,0.0,0.0075872532020121,0.0005805716252909,6.167445003986359,0.5786332494908902,0.1626894418150186,6.8961228132247925,7.058812255039811,0.0069818937910754,6.167445003986359,0.5786332494908902,0.1216060606060606,0.0075872532020121,0.0005805716252909,0.0030837225019931793,0.0002893166247454451,0.1626894418150186,6.8961228132247925,7.058812255039811
0.1236161616161616,100.0,3.0,1.0,0.5,0.001,0.0,0.0062145690232922,0.0006134278025411,5.072071194648743,0.5666057544256804,0.1503645647317171,6.8127113580703735,6.963075922802091,0.0062875826042317,5.072071194648743,0.5666057544256804,0.1236161616161616,0.0062145690232922,0.0006134278025411,0.0025360355973243712,0.0002833028772128402,0.1503645647317171,6.8127113580703735,6.963075922802091
0.1256262626262626,100.0,3.0,1.0,0.5,0.001,0.0,0.0050070712521696,0.0003367425210922,4.086767852306366,0.2932488814801883,0.1391225308179855,6.734131634235382,6.873254165053368,0.0063434208125439,4.086767852306366,0.2932488814801883,0.1256262626262626,0.0050070712521696,0.0003367425210922,0.002043383926153183,0.00014662444074009414,0.1391225308179855,6.734131634235382,6.873254165053368
0.1276363636363636,100.0,3.0,1.0,0.5,0.001,0.0,0.0046376432497102,0.0003198325574224,3.798032343387604,0.2813249226053618,0.1347806509584188,6.693159461021423,6.827940111979842,0.0054298317282829,3.798032343387604,0.2813249226053618,0.1276363636363636,0.0046376432497102,0.0003198325574224,0.001899016171693802,0.0001406624613026809,0.1347806509584188,6.693159461021423,6.827940111979842
0.1296464646464646,100.0,3.0,1.0,0.5,0.001,0.0,0.0038403474655512,0.0001874958830398,3.121841073036194,0.145202730240049,0.1271186023950576,6.731046497821808,6.8581651002168655,0.0019901526814779,3.121841073036194,0.145202730240049,0.1296464646464646,0.0038403474655512,0.0001874958830398,0.001560920536518097,7.260136512002451e-05,0.1271186023950576,6.731046497821808,6.8581651002168655
0.1316565656565656,100.0,3.0,1.0,0.5,0.001,0.0,0.0041674720416594,0.0002739885526781,3.3000917732715607,0.2823293057133272,0.1328566521406173,6.836061656475067,6.9689183086156845,0.004015079431305,3.3000917732715607,0.2823293057133272,0.1316565656565656,0.0041674720416594,0.0002739885526781,0.0016500458866357804,0.0001411646528566636,0.1328566521406173,6.836061656475067,6.9689183086156845
0.1336666666666666,100.0,3.0,1.0,0.5,0.001,0.0,0.0029278562354172,8.930796631835189e-05,2.3756392896175385,0.1258775966744324,0.1130066886544227,6.5292580127716064,6.642264701426029,0.0022628635025465,2.3756392896175385,0.1258775966744324,0.1336666666666666,0.0029278562354172,8.930796631835189e-05,0.0011878196448087692,6.29387983372162e-05,0.1130066886544227,6.5292580127716064,6.642264701426029
0.1356767676767676,100.0,3.0,1.0,0.5,0.001,0.0,0.0032811587002956,0.0002173530510605,2.5252721905708313,0.2500452980362519,0.1208785772323608,6.802945852279663,6.923824429512024,0.0033353627320398,2.5252721905708313,0.2500452980362519,0.1356767676767676,0.0032811587002956,0.0002173530510605,0.0012626360952854155,0.00012502264901812597,0.1208785772323608,6.802945852279663,6.923824429512024
0.137687,100.0,3.0,1.0,0.5,0.001,0.0,0.0027715347078533,0.0001642035708558,2.1911291778087616,0.1160858183595201,0.1140385335311293,6.775210738182068,6.889249271713197,0.0036813961859882,2.1911291778087616,0.1160858183595201,0.137687,0.0027715347078533,0.0001642035708558,0.0010955645889043808,5.8042909179760054e-05,0.1140385335311293,6.775210738182068,6.889249271713197
