eigenvalue
1.6451029942679212
1.59340115463815
1.537862250327107
1.5114188471132937
1.4786687530452804
1.4259583981158543
1.373911684848972
1.3438129319360526
1.3324167576817998
1.326394032919426
1.316854347026995
1.3103683446187344
1.2938988987784432
1.273027748103731
1.232207555648242
1.2074879956363689
1.173142467935603
1.1574270001761224
1.122862446581352
1.1109043856044605
1.1049176374086382
1.0615559769229168
1.008503542404223
0.9688849316915322
0.9530506849945628
0.9288059809373604
0.8927960742936966
0.8613213410638277
0.8470893131522119
0.8282335214708666
0.7846391692561684
0.727909306543429
0.7133058018636972
0.6904835862934202
0.6658563568970267
0.6373306149509067
0.606545066445673
0.5835300134781095
0.558223421052476
0.4941676908005389
0.461995054937425
0.3843654188865598
0.3056258946130532
0.2430384451110393
0.2155367205455422
0.1604342294217106
0.1115215183789028
0.0989329089012325
0.0648956008341832
0.0247465768859439
0.0180309662848846
0.0093209108072322
0.0059438037517787
0.0038778516379838
0.0035879985561577
0.0030063848028399
0.0018976003958309
0.0016071475483167
0.0015301957741043
0.0012296530781858
0.0012002665765943
0.0010587236580167
0.0009739124243236
0.0009189895236894
0.0008109866525904
0.0007791748394834
0.0007560139210448
0.0006914964418371
0.0006585362151818
0.0006369666972131
0.0006086453376483
0.0005701885753727
0.0005553209013624
0.0005317860459475
0.0005153399841204
0.000496418479379
0.0004893469660804
0.0004680896403288
0.0004616390599476
0.0004525079681424
0.0004379593001041
0.000428460080676
0.000402836914813
0.000388144355429
0.0003720639213362
0.0003536001213579
0.0003383761850497
0.0003355725711391
0.0003308631335369
0.0003278145622799
0.0003101180740453
0.0002970980287189
0.0002890641725972
0.000280084771387
0.000277375646333
0.0002699545124098
0.0002561554268974
0.0002546490461737
0.0002393904944026
0.0002366087477034
0.0002248382433833
0.0002177429396504
0.0002160412486899
0.0002137989085229
0.0002082149709571
0.0002035058340144
0.0002003613350831
0.00019556622634
0.0001938496464486
0.0001935395427498
0.0001863527138807
0.0001793544488785
0.0001697607583333
0.0001688107576185
0.0001652939543929
0.0001626168531589
0.0001590548934116
0.0001515723171409
0.0001494613505351
0.0001454992600948
0.0001437371225846
0.0001405216881564
0.0001356163742235
0.0001335863446623
0.000131030003447
0.0001302746399835
0.0001293500738741
0.000123531394954
0.0001194882454159
0.0001162974187299
0.0001143556874489
0.0001119707062443
0.0001094505396419
0.0001079879654947
0.0001058933520505
0.0001028833357861
0.0001009790398409
9.800238829262145e-05
9.647045883176471e-05
9.262092276628548e-05
9.046443531773098e-05
8.878327345024625e-05
8.692545699560137e-05
8.560426837207774e-05
8.118882715679599e-05
7.942448207504138e-05
7.909090503025083e-05
7.851320576343301e-05
7.562136333518312e-05
7.268663211273608e-05
7.163918470520816e-05
6.933833344129182e-05
6.869323361847603e-05
6.456902715171214e-05
6.267340324132228e-05
6.180091926032509e-05
5.972875590074699e-05
5.738433291125108e-05
5.6128853234562846e-05
5.536078657516304e-05
5.397480962940372e-05
5.155646503079252e-05
5.0639926641499183e-05
4.8502453908604995e-05
4.793826730664266e-05
4.442162087384524e-05
4.405441043631585e-05
4.335509636408824e-05
4.206948189219991e-05
4.014824046711148e-05
3.766801956517632e-05
3.585878285914175e-05
3.4836419409629514e-05
3.4136272043371926e-05
3.293182983489001e-05
3.1964202230036625e-05
3.0524627846420166e-05
2.820751267909805e-05
2.731433592542932e-05
2.5518003127184972e-05
2.5338690985309136e-05
2.3457276996484427e-05
2.245654935231515e-05
2.177688738892041e-05
2.1021908822196716e-05
1.918821953496531e-05
1.6902462408163397e-05
1.6222795266620794e-05
1.6112231337038217e-05
1.3901307772112156e-05
1.3291537811394088e-05
1.2228496232267372e-05
9.2974491408059e-06
7.487146671494255e-06
6.298282083196822e-06
5.445066062920317e-06
4.880257296795842e-06
4.208384633895492e-06
1.6154322138814124e-06
6.772916591872002e-07
1.629663310720714
1.5826084800855718
1.5493988183071068
1.5312289175984464
1.4809814032235502
1.4745892483192875
1.4296518581449769
1.4131268964259325
1.3737846734736885
1.3494003423296708
1.323770585880823
1.286548093323285
1.2599262606011197
1.2305896973996482
1.198489390667865
1.1950320353529666
1.1806780391019125
1.1605482254593158
1.127288829117526
1.0903602932184209
1.064552956509108
1.0223761837993437
0.9999213706163812
0.9925334999863608
0.9870776829374396
0.9631955662902584
0.9392357589588024
0.892218801797453
0.883145661705673
0.8489120539441768
0.796867508810158
0.7683633818774344
0.7579194808867582
0.7344084792960657
0.6844654846364103
0.6683172973329488
0.6137386093735426
0.5869117746347366
0.5547592515443016
0.5437317907471768
0.4506371249787276
0.4335992468497112
0.3391282012730006
0.2191248206108939
0.1951551252722929
0.1447781796472205
0.1143858033860247
0.0669874289016289
0.0503444201397425
0.0387038117473361
0.0189923390158905
0.0099039957901676
0.0059209711702715
0.0045487723909309
0.0033220753476545
0.002650572149404
0.0018046962637576
0.0015813950487544
0.0012282712375023
0.0011240572124293
0.0010657398960273
0.0009729362010085
0.0009346151566422
0.0008638028292251
0.0007594901776478
0.0007302985501255
0.0006896386060669
0.0006488198433489
0.0006444070110389
0.0006064376419499
0.0005960103562422
0.0005782713561783
0.0005424355894205
0.0005196859992059
0.0005041067112498
0.0004640604819969
0.0004610588460659
0.0004538639975201
0.0004308600420975
0.0004156439562645
0.0003833283086148
0.0003826475966338
0.0003640266243045
0.0003574210260983
0.0003401394730621
0.0003373603308306
0.0003302274390105
0.0003183188039335
0.0003072904893642
0.0003027502919088
0.0002957800757131
0.0002823731331
0.0002770060880411
0.0002700063341578
0.000266595886372
0.0002547269136548
0.0002435045864592
0.0002390838158212
0.0002258808768871
0.0002159700792883
0.0002152967112448
0.0002097187575391
0.0002036201451699
0.0001990207903722
0.0001913254270359
0.000187438264792
0.0001829478862162
0.0001817275662698
0.0001755807857418
0.0001678172348859
0.0001657564892043
0.0001628832375126
0.0001607164746602
0.0001595355052515
0.0001557192344482
0.0001494364081139
0.0001452949633542
0.0001440342507698
0.0001420207399652
0.0001393049585537
0.0001352528433168
0.0001326686037878
0.000131162962041
0.0001294601525255
0.0001244602514002
0.0001216571338422
0.000119417708201
0.0001170739898461
0.0001138036629595
0.0001108111521768
0.0001089331259429
0.0001058819786054
0.0001024830322313
9.826947391222834e-05
9.684606523354676e-05
9.439971365230312e-05
9.27934006525512e-05
9.01759689662504e-05
8.977707295348085e-05
8.853678704656756e-05
8.561332021917532e-05
8.322260378671984e-05
8.214836398398705e-05
8.022667358379138e-05
7.674805479855449e-05
7.485680411648109e-05
7.30292914518729e-05
7.152198436938675e-05
7.052665699252283e-05
6.722106228777261e-05
6.677553006061142e-05
