alpha,rank
0.02,0.27608891393648005
0.0213014370561874,0.07458445034415884
0.0226875610329358,0.1354217670659018
0.0241638826650747,0.2004445391364834
0.0257362712811595,0.19352709013745417
0.0274109781378292,0.19371971905438468
0.029194661272575,0.19026095652130448
0.0310944119737236,0.16746570185624599
0.0331177829728718,0.17727272859568666
0.0352728184718553,0.18669377840865786
0.0375680861236276,0.19492808080086033
0.0400127110941943,0.20388449933283748
0.0426164123410197,0.20870227715611234
0.0453895412521382,0.21802326058469113
0.0483431227995823,0.2270712045994291
0.0514888993707423,0.23728141439399741
0.0548393774519119,0.24631823119620921
0.0584078773496204,0.2557044305062903
0.0622085861474229,0.268422594772179
0.0662566141086874,0.2754260662870962
0.0705680547496154,0.2891452570495715
0.0751600488213262,0.3020025710314438
0.080050852455373,0.3135777043787966
0.0852599097436139,0.3235996401514464
0.090807930040991,0.3379964458240602
0.0967169702985423,0.35106290897140424
0.1030105227539777,0.3639433760162254
0.1097136083284412,0.38087640641470155
0.116852876100775,0.39244155506135203
0.1244567092547566,0.40804986156102063
0.1325553379205213,0.42466204508555905
0.1411809593587824,0.43961914576940875
0.1503678659656633,0.4585248231729515
0.1601525816070407,0.4722857660710892
0.1705740068244154,0.4899540306902972
0.181673573489599,0.5042185013485154
0.1934954095230673,0.5222149391577248
0.2060865143308419,0.5379503175848612
0.2194969456573755,0.5546689330547248
0.2337800185972996,0.5720264574049947
0.2489925175572358,0.5877732835609195
0.2651949220103559,0.6023608220070426
0.2824516469412074,0.6139575133777908
0.300831298936731,0.6269503772386342
0.3204069489415949,0.6396110224694855
0.3412564227622232,0.6506556700445276
0.3634626104744601,0.659206564521557
0.3871137959649653,0.6725365156117787
0.4123040079164758,0.6784005329729634
0.4391333936323318,0.688082532661499
0.467708617186456,0.6969263877315082
0.498143283481689,0.7065200965684586
0.530558389902388,0.7104594033402178
0.5650828073568951,0.7161191289294518
0.6018537926223309,0.7227525707572244
0.641017534028615,0.7268112538942098
0.6827297326511534,0.7357040020252372
0.7271562213228127,0.7382317851356148
0.7744736239261518,0.7455286804564423
0.8248700575870174,0.7493692912639232
0.8785458805611797,0.7520216379657159
0.9357144887873392,0.758237934688182
0.9966031642733082,0.7623539323517571
1.0614539786882573,0.765485281480754
1.1305247557533848,0.7686827707820983
1.2040900962571233,0.7745626584472497
1.282442469769992,0.7776847449724049
1.3658933773993558,0.7800222336882183
1.4547745902067863,0.7851459267803778
1.54943946821154,0.7861270330111502
1.650264365224037,0.7913788835132214
1.7576501250944516,0.7947676451305817
1.8720236753249755,0.7946601883064686
1.9938397243813872,0.7968047875379822
2.123582569451816,0.8007686500558454
2.261768021839738,0.8030218816453122
2.408945457645844,0.8082096424989278
2.565700001891586,0.8083661278510849
2.732654854767688,0.8112882201283933
2.910473769255951,0.8158596974125405
3.09986368997452,0.8161542799896041
3.3015775637376668,0.8178696228908025
3.5164173330039383,0.8208763510708288
3.745237124113504,0.8218345650217184
3.988946642990024,0.825662611772898
4.248514791807115,0.8262518729054715
4.5249735209980395,0.8301293166953556
4.819421931922742,0.8298458889531911
5.13303064650309,0.8306887065471882
5.467046461198349,0.836036022852781
5.82279730382346,0.8362306845886569
6.201697512916677,0.8398450421771846
6.605253460645456,0.8417838611170261
7.03506954160519,0.8409413928792205
7.492854551320239,0.8433525241960673
7.980428479805802,0.8436489362368813
8.499729747199467,0.8443266910403937
9.052822910228684,0.8474024039947736
9.64190687015242,0.8498438111753412
10.269323614808677,0.849724582749516
10.937567529523342,0.8506752431801986
11.64929531389708,0.8520827495259542
12.407336543895918,0.8545810466930355
13.214704921236688,0.8554461238915543
14.07461025479072,0.8580505174381525
14.990471221639778,0.8567580339184854
15.965928958517488,0.864357601226688
17.004861537671072,0.8614689121013057
18.11139938469418,0.8617395833666924
19.2899416996268,0.8644502316192827
20.545173946606333,0.8616014973885783
21.8820864816029,0.8642829655526636
23.30599439229577,0.8638771593689853
24.822558628967354,0.8656811650430133
26.43780851042356,0.8688727025664569
28.158165694416276,0.8706899186152589
29.990469707865316,0.8687532448973476
31.94200513837954,0.8712943286195961
34.02053059518046,0.8690682412919025
36.23430955456687,0.8732195082292193
38.59214321255092,0.8732657940087425
41.10340547527635,0.8751924623507884
43.778080226327575,0.8719071117297627
46.62680101909216,0.8730192462157118
49.66089335197852,0.5688486946231053
52.89241969456052,0.8769650505845348
56.33422744365657,0.8772581747641373
60.0,0.8778775717669758
